base_dice,base_bf1,base_hd95,tta2_dice,tta2_bf1,tta2_hd95,tta4_dice,tta4_bf1,tta4_hd95,tta8_dice,tta8_bf1,tta8_hd95
0.9219106,0.9539404984364834,8.306623862918075,0.9187497,0.9490018501476927,9.0,0.9163821,0.948113580798236,9.0,0.91361487,0.943091131697803,8.306623862918075
0.9494542,0.9555196837652032,4.898979485566356,0.95021963,0.9564973473439969,4.358898943540674,0.95027953,0.9573246918611222,4.358898943540674,0.95075583,0.9567044658769653,4.358898943540674
0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
0.96492064,0.9878685955053523,3.605551275463989,0.9643665,0.9878710774065547,3.7416573867739413,0.9663155,0.9883589551780042,3.605551275463989,0.96669686,0.9890717126885212,3.605551275463989
0.9373272,0.9954323951246521,2.449489742783178,0.93752855,0.9951015962102799,2.449489742783178,0.93831605,0.9952606927914206,2.449489742783178,0.9386153,0.9951812523383037,1.4142135623730951
0.93619597,0.9714391464350837,3.7416573867739413,0.9382367,0.9730437186332128,3.7416573867739413,0.9383441,0.9717302633535816,4.242640687119285,0.93836373,0.9707666005395299,4.242640687119285
0.9507173,0.9610096049195539,18.57417562100671,0.95147985,0.9615831071555248,33.77869150810907,0.95342153,0.9628869706888926,33.61547262794322,0.95260525,0.963189278689812,33.77869150810907
0.7109634,0.7598782246169439,10.677078252031311,0.7084708,0.7465709524161551,10.677078252031311,0.7219731,0.759223047815801,10.677078252031311,0.69923997,0.7307445442625137,10.677078252031311
0.86511976,0.8187109987856801,3.0,0.8644362,0.8157516076677237,3.3166247903554,0.863996,0.8141253906850705,3.1622776601683795,0.86185265,0.8060464612850379,3.0
0.77514106,0.7461319499126692,10.63014581273465,0.77829105,0.7547269225759953,9.695359714832659,0.77449024,0.7471382211004282,10.04987562112089,0.7734808,0.7462749866852788,9.0
0.9557348,0.9878006103421836,5.196152422706632,0.95656693,0.9879024122721635,5.196152422706632,0.9564789,0.9874218271545582,5.385164807134504,0.9566764,0.9868781579896141,5.385164807134504
0.93681765,0.9616428678021112,6.324555320336759,0.9377916,0.9623706200955275,5.830951894845301,0.94059473,0.961742072292734,5.830951894845301,0.94080067,0.9600044691373375,5.830951894845301
0.36526945,0.4688263063233745,18.05547008526779,0.37538463,0.486082260030354,18.05547008526779,0.39634147,0.5483824168954016,3.1622776601683795,0.428115,0.6118995632624138,3.1622776601683795
0.9653514,0.982023647364695,5.196152422706632,0.9683339,0.9849931814568077,5.196152422706632,0.9683601,0.983806946501049,5.196152422706632,0.9696597,0.9857769809640281,5.196152422706632
0.8697313,0.9308913604904764,7.0,0.8734034,0.9329059562263116,7.0,0.875445,0.9330482076360809,7.0,0.87670386,0.9347333733591642,7.0
0.94537705,0.9929256325643173,3.1622776601683795,0.9469506,0.9932280640255846,3.0,0.94689363,0.9938335706988233,3.0,0.9484036,0.9939088394345883,3.0
